cell_id,race,gender,age_group,state,state_cd,education_level,old_N,past_vote,prob,expected_N,N,prob_raked,age
36245,White,Female,23-27,MT,MT-1,2-year,1383.7300000000002,Did not vote,0.1268230560267867,175.48886731594564,493.0339572895939,0.3317438402582784,25
228870,Hispanic,Female,58-62,FL,FL-15,HS grad,1272.9676528973814,Republican,0.3470119207695365,441.734950309409,346.20989454409255,0.3026833137471171,61
206522,White,Female,53-57,FL,FL-10,4-year,2977.1393423288087,Did not vote,0.0684342533570459,203.73830803215895,2241.1033913315923,0.9999999999999986,55
305232,White,Male,68-72,AZ,AZ-9,2-year,2353.1387000000004,Republican,0.6838936254211747,1609.2965566618702,1358.2690942360205,0.6310932172651857,72
241737,Black,Male,58-62,OK,OK-5,Post-grad,326.6581,Did not vote,0.0729132613478638,23.817707416696628,72.14211865359114,0.2267197333947324,58
265692,White,Female,63-67,MI,MI-8,Some college,5347.892900000001,Did not vote,0.0547255591267319,292.6664291023802,780.17094123067,0.1612317891619707,66
80510,White,Male,28-32,OR,OR-2,Some college,3615.423800000001,Republican,0.4010413759220219,1449.9345352932255,1459.319754756559,0.3618990248935196,28
51050,White,Male,23-27,OH,OH-4,HS grad,9131.690683519068,Did not vote,0.2641687151511723,2412.3069950231625,5398.922530162606,0.519396988886128,25
249956,White,Male,58-62,CA,CA-51,HS grad,2886.566994731865,Republican,0.4906181096458398,1416.2020423214203,1045.601979115328,0.4018748119443028,61
266532,Asian,Male,63-67,NY,NY-5,4-year,978.6994999999996,Democratic,0.634149446019448,620.6417457445104,354.5524780769046,0.4322997377876821,67
377112,Native American,Male,83+,NE,NE-1,HS grad,13.7679,Republican,0.7361593744719004,10.135368651791676,7.35261876899639,0.73450661299276,83
122815,White,Female,38-42,GA,GA-12,Some college,2564.792600000003,Democratic,0.4162474612309768,1067.5884083339974,552.4253347606543,0.2105733288026765,41
108829,White,Male,33-37,NM,NM-1,Some college,2592.4516000000003,Republican,0.3335887844321045,864.8127779430646,748.5456236757116,0.2636225846522862,35
257762,Hispanic,Female,63-67,NY,NY-7,HS grad,1458.3977,Did not vote,0.1567496468939417,228.60332450593685,577.8795306474478,0.5146966580219966,65
100955,Hispanic,Male,33-37,NM,NM-2,HS grad,4699.8189999999995,Did not vote,0.2954844916945529,1388.7236282714018,3400.2105704657815,0.643435460953732,33
332585,White,Male,73-77,PA,PA-4,4-year,2449.2078000000006,Republican,0.4196323442075832,1027.766810565498,1032.4179881001276,0.4361195441425954,73
292535,White,Female,68-72,NC,NC-6,HS grad,5496.182561478912,Republican,0.6335058220562445,3481.863651780894,2967.780970857082,0.605755266774211,69
130384,Hispanic,Male,38-42,FL,FL-18,Some college,2097.861240344034,Republican,0.3248339247674165,681.456500318393,650.3388201695618,0.3098083036017031,39
249974,White,Male,58-62,CT,CT-5,HS grad,6325.747000000005,Republican,0.5309731034638876,3358.801516317379,2727.42110300212,0.4605928391036374,58
250138,White,Male,58-62,NE,NE-2,HS grad,3959.3519999999976,Republican,0.6155515168309064,2437.1851292674814,1951.9629117769089,0.5309529482230879,61
28934,Black,Female,23-27,GA,GA-7,Post-grad,180.3105,Democratic,0.7125979293034259,128.48888893166537,106.41352685300744,0.5556729397215763,27
313675,Hispanic,Female,73-77,TX,TX-21,HS grad,1122.9217807441769,Republican,0.303595054618588,340.9134993574305,315.81947061612965,0.3271657487105261,77
157512,Hispanic,Male,43-47,MA,MA-7,HS grad,753.7266000000002,Did not vote,0.3705560552400774,279.2979556255158,452.418753790947,0.605864228399012,43
278511,White,Male,63-67,NC,NC-14,HS grad,4940.846879189926,Republican,0.5352740111008869,2644.7069272592908,2793.094548244062,0.6127852428706926,65
94035,White,Female,33-37,FL,FL-13,Post-grad,2257.748845872152,Republican,0.2179785307133133,492.14077614289056,718.784484663151,0.3050919752287424,37
307514,White,Male,68-72,GA,GA-8,Some college,2284.7867999999967,Republican,0.6330669786492248,1446.4230763336286,1548.130860166332,0.7298229811734513,69
118284,Other/Multi,Female,38-42,SC,SC-2,2-year,128.605,Did not vote,0.2222014701658181,28.57622007067505,61.75965399098008,0.4718308685035711,42
5231,Hispanic,Female,18-22,CA,CA-39,HS grad,8730.008624920863,Did not vote,0.4696520474098931,4100.06642460011,7276.501454362652,0.7551210996950649,19
318963,White,Female,73-77,PA,PA-5,2-year,807.2064,Democratic,0.6824322705418768,550.8636963479345,379.7388322551273,0.5083984218406216,77
24594,White,Male,18-22,MI,MI-4,Some college,9757.021100000007,Democratic,0.5107649677016051,4983.544567005383,3484.841204336967,0.3499259093240749,21
93964,White,Female,33-37,AZ,AZ-9,Post-grad,1556.6560999999997,Did not vote,0.0853565288016739,132.87076123395138,517.629875655798,0.3015845193353545,34
345176,White,Female,78-82,FL,FL-3,HS grad,4509.275527388753,Republican,0.6015807019246218,2712.693136938045,2363.2261569394695,0.589251405430063,80
345225,White,Female,78-82,IN,IN-4,HS grad,4641.3786999999975,Did not vote,0.0974530970242327,452.31672877730705,1209.271025147191,0.3176046610357487,78
179986,White,Female,48-52,WA,WA-1,Some college,2690.9954,Republican,0.3388396475042473,911.8159327715508,854.0800152182079,0.3039565542513291,52
206709,White,Female,53-57,NY,NY-12,4-year,3455.6246000000015,Did not vote,0.0607423580141455,209.9027866156885,911.704381011074,0.2848639537863803,57
136363,White,Male,38-42,TX,TX-8,No HS,531.4816781400499,Did not vote,0.4152390660235809,220.6919556395198,362.4129822560662,0.6669064686823897,41
86007,Hispanic,Female,33-37,TX,TX-28,2-year,1636.1307186311626,Did not vote,0.2716177622359097,444.4021645200272,1040.2516523693478,0.6149751794080136,33
94767,White,Female,33-37,TX,TX-35,Some college,2077.222675914542,Did not vote,0.312993808186523,650.1578357858922,1665.9780339640763,0.656894971767506,36
221298,White,Male,53-57,HI,HI-1,HS grad,699.5559999999999,Did not vote,0.1611563946239299,112.73792279753788,278.680996927778,0.4303810884989588,56
250050,White,Male,58-62,IN,IN-8,HS grad,10864.150399999988,Did not vote,0.126232861050175,1371.412787871402,3654.378123793126,0.3665785254061263,61
264387,White,Female,63-67,MI,MI-8,HS grad,7655.315999999987,Republican,0.5163821568799047,3953.068587677238,3003.9912059358694,0.4286225247591674,67
264292,White,Female,63-67,FL,FL-9,HS grad,5302.330283565433,Democratic,0.3581768771331678,1899.172102496091,1015.5751305517788,0.212754163745931,65
24591,White,Male,18-22,MI,MI-13,Some college,3007.7333000000012,Democratic,0.6704485599208959,2016.5304596111248,1283.6142660590538,0.4137626236898118,22
151282,White,Female,43-47,ND,ND-1,Some college,3048.0,Republican,0.3750503605001739,1143.15349880453,1077.2182422695828,0.3360903978206938,47
17635,Hispanic,Male,18-22,AZ,AZ-3,HS grad,9885.530899999998,Democratic,0.4854215127700571,4798.649364013143,2319.804414142637,0.2057755413966657,18
177558,White,Female,48-52,IN,IN-8,2-year,2845.5772000000006,Republican,0.545010670394384,1550.8699374309745,1338.3997615170128,0.4593847463053387,48
135612,White,Male,38-42,CO,CO-8,HS grad,3479.9894000000018,Republican,0.3554061259654035,1236.8095510546698,1168.4963265561912,0.3277040324736155,40
306389,White,Male,68-72,OH,OH-4,HS grad,8817.054278609317,Republican,0.6535579201325828,5762.455656023996,3664.281102030011,0.4819933828133501,69
106904,White,Male,33-37,CO,CO-8,4-year,5371.193600000001,Republican,0.2882797524028148,1548.406361115584,1808.158369958436,0.3367427730249665,35
36025,White,Female,23-27,AR,AR-4,2-year,1269.9501000000002,Republican,0.4042893545725388,513.4273062683312,434.3372845010881,0.3195339590975746,25
39303,Asian,Male,23-27,NY,NY-5,4-year,1279.2327999999995,Did not vote,0.1854061014626737,237.1775663111802,772.9959645188543,0.5346864159837427,23
250902,White,Male,58-62,IL,IL-15,Post-grad,1424.9165000000012,Republican,0.7018227116332842,1000.0387618810096,1156.6976102819244,0.793519383857713,58
199057,Black,Female,53-57,MI,MI-13,Some college,3468.2153000000008,Did not vote,0.1555654516781357,539.5344796615211,1314.2079155176114,0.4081297087989194,53
28104,Black,Female,23-27,GA,GA-14,HS grad,633.1027,Did not vote,0.3630664694275441,229.8583620740457,465.1344175958932,0.6448010082990342,27
23756,White,Male,18-22,FL,FL-13,No HS,1603.175831131035,Republican,0.2528079404221288,405.2955800027715,372.7251880241941,0.195002899176748,18
234491,Other/Multi,Female,58-62,MN,MN-1,Some college,239.5824,Did not vote,0.0992445091717333,23.77723769418588,73.69120033547873,0.3482377858973853,60
23132,White,Male,18-22,PA,PA-6,4-year,890.1094999999999,Democratic,0.5399334066042936,480.5998545858444,476.9792220773407,0.4981499096583127,21
278216,White,Male,63-67,TX,TX-26,4-year,5099.049532042313,Republican,0.4718539805322714,2406.006818625381,3181.181159315725,0.6204636894391052,63
235285,White,Female,58-62,ID,ID-1,4-year,4741.9164999999975,Did not vote,0.0437939440848404,207.66722605598207,809.591987118758,0.1739277936617696,60
23577,White,Male,18-22,SC,SC-5,HS grad,5613.0010999999995,Did not vote,0.2431944357393439,1365.0506353188168,3173.533698496918,0.5113020144595064,21
23835,White,Male,18-22,KY,KY-4,No HS,2331.080000000001,Did not vote,0.6815743487149001,1588.8043328023298,2274.7695624916973,0.8385293805833928,19
370540,White,Female,83+,CA,CA-7,Some college,1632.8567681607908,Did not vote,0.0363026450974227,59.27701974946584,150.63621436766906,0.1142872037012031,86
109156,Asian,Female,38-42,IN,IN-8,2-year,102.909,Democratic,0.3430445854034431,35.30237523928293,14.574118923363166,0.139347688962799,41
108724,White,Male,33-37,IN,IN-7,Some college,2469.3860000000004,Democratic,0.486910084601481,1202.3689461737129,906.4771169781346,0.3300829583484596,35
272348,Hispanic,Male,63-67,NM,NM-2,No HS,1974.1518000000003,Democratic,0.5628009665426036,1111.054541141821,412.68076401757594,0.2697580402458829,65
344543,White,Female,78-82,SC,SC-3,2-year,633.6302000000001,Republican,0.6661606725224596,422.0995201625406,403.1064463902213,0.7010373335347968,81
370349,White,Female,83+,OK,OK-2,Post-grad,461.8511999999999,Republican,0.7099000152038203,327.8681739019026,279.0480870848801,0.6854021767846923,84
250089,White,Male,58-62,MI,MI-11,HS grad,4570.710499999999,Republican,0.4387395650100106,2005.3515365566875,2342.0193639607346,0.5201991364867292,58
111003,Asian,Female,38-42,TN,TN-5,Post-grad,202.0069,Did not vote,0.1358176643051912,27.436105331532342,83.50557467971615,0.4259488427431434,42
23663,White,Male,18-22,WV,WV-2,HS grad,12947.072600000009,Did not vote,0.2840372571504194,3677.450989431351,10197.33323268448,0.6584336764136964,21
258160,Hispanic,Female,63-67,NJ,NJ-4,No HS,114.4711,Democratic,0.3693829299551715,42.28367031319144,22.371955396105793,0.226663438545894,66
178322,White,Female,48-52,CA,CA-40,HS grad,1612.9871684492905,Did not vote,0.2349563075937517,378.98150929494614,1193.5421369708138,0.7035809743252908,49
128622,Hispanic,Male,38-42,CA,CA-7,4-year,670.9595550354268,Democratic,0.650153924991652,436.226988216935,382.85107866078374,0.5639426001537668,42
319156,White,Female,73-77,FL,FL-16,4-year,4164.427498840757,Republican,0.490668673381095,2043.354116247946,2355.6702750071263,0.5936199947719804,77
31203,Hispanic,Female,23-27,NM,NM-2,No HS,984.9845999999998,Democratic,0.3507971759918044,345.52981607541693,121.12485938580951,0.100621749017115,25
151114,White,Female,43-47,CO,CO-7,Some college,2508.754600000001,Democratic,0.484149334581249,1214.6118702176482,1038.365422395227,0.3916272431470168,45
5263,Hispanic,Female,18-22,CT,CT-5,HS grad,1646.9877,Did not vote,0.3812391857628981,627.8962497095083,1323.697072263149,0.7147498544065939,19
143813,Hispanic,Female,43-47,NC,NC-14,No HS,201.50580117663847,Republican,0.1768794965209872,35.64224465818198,32.7126715044194,0.1467082249375445,47
16692,Black,Male,18-22,SC,SC-2,Some college,2099.436599999999,Did not vote,0.2330290525262596,489.22972173695166,1125.0269814792416,0.4969565787449627,21
36366,White,Female,23-27,TN,TN-2,2-year,1876.2041000000008,Did not vote,0.166849318891726,313.043376186864,931.3955646198814,0.4661292036765661,24
36145,White,Female,23-27,IA,IA-1,2-year,2697.7705999999994,Did not vote,0.160477323616146,432.93100561832426,1041.4510454888514,0.374229958816515,26
208474,White,Female,53-57,OH,OH-11,Some college,2473.258132699407,Did not vote,0.1456762840666408,360.2950543092484,1049.28588530459,0.4451115988918985,54
249631,White,Male,58-62,LA,LA-5,4-year,2259.9034999999985,Republican,0.6639640642597169,1500.4947126947582,1746.1010215920974,0.73645514173712,59
186455,Hispanic,Male,48-52,IL,IL-10,No HS,1038.9587,Did not vote,0.3679089500742424,382.2422044874998,712.0505322942431,0.6705278699942075,51
356636,White,Male,78-82,DE,DE-1,4-year,2090.0,Republican,0.4664301306642094,974.8389730881976,1123.4949884665084,0.5391494237113449,80
109648,Asian,Female,38-42,NC,NC-4,4-year,601.81038173328,Democratic,0.6841948942905457,411.7555905129545,348.784905118719,0.5785012832459869,40
82597,Asian,Female,33-37,PA,PA-6,Post-grad,315.0,Did not vote,0.1356826193511582,42.74002509561485,122.19219019115216,0.3590772292346121,36
293804,White,Female,68-72,MI,MI-6,Some college,3467.790199999999,Did not vote,0.0471032731018341,163.3442688504641,313.8494292508573,0.0977747312696486,70
65064,White,Female,28-32,OH,OH-4,HS grad,5390.788422354249,Democratic,0.2461358060471075,1326.8660535655783,1300.9993217612337,0.2011429565521414,30
356864,White,Male,78-82,OK,OK-2,4-year,1279.6388,Republican,0.7836107158110149,1002.738676047548,890.0168862443591,0.7402648587769125,82
5379,Hispanic,Female,18-22,MI,MI-12,HS grad,786.171,Did not vote,0.3194269333882021,251.12419164873629,554.2054634759768,0.6237882801851539,22
358380,White,Male,78-82,FL,FL-12,Some college,1656.972919853313,Republican,0.6210675288283031,1029.092076668715,1145.585205001568,0.6954092484935274,81
12336,White,Female,18-22,ND,ND-1,Some college,12653.0,Did not vote,0.2176136083849564,2753.464986894854,7241.416236495327,0.5309766551980223,21
307032,White,Male,68-72,CO,CO-8,Post-grad,1088.9357000000002,Democratic,0.6122706576754089,666.7233772052319,528.3747961549335,0.5025220589285131,72
165038,White,Male,43-47,NC,NC-11,Post-grad,2547.7000371997474,Did not vote,0.0641769678415438,163.50366335726818,370.520791126428,0.1447360676378959,43
380500,White,Male,83+,AZ,AZ-4,HS grad,1507.1754000000003,Republican,0.7626914541239773,1149.5097974458874,674.3533165803296,0.6737429241412601,97
23269,White,Male,18-22,CA,CA-26,HS grad,2579.2405802328917,Did not vote,0.2853746329772477,736.0498339439849,1883.1391211167456,0.6122937959652858,19
178007,White,Female,48-52,LA,LA-3,4-year,3128.423299999997,Did not vote,0.1288853460874903,403.20791972866823,816.4779528497919,0.2631060686968185,52
358249,White,Male,78-82,TX,TX-6,Post-grad,771.8212922128497,Democratic,0.2795612882908945,215.7713547813672,237.22852655816916,0.3240834046713648,79
164276,White,Male,43-47,SC,SC-1,HS grad,3147.6894,Did not vote,0.1493864586388053,470.222172360906,1260.9831675365624,0.3986194531383001,45
206556,White,Female,53-57,GA,GA-3,4-year,3048.309000000002,Republican,0.6803716794326374,2073.9831137596248,2101.577358644278,0.6895729619244739,56
228244,Hispanic,Female,58-62,PA,PA-2,2-year,310.5063,Democratic,0.670126418480706,208.07847473469565,127.55289177009873,0.467994997919315,60
137041,White,Male,38-42,MI,MI-3,Some college,3425.5912999999987,Democratic,0.5579049880869943,1911.1544734174104,1503.860300291068,0.4312189009933483,41
206378,White,Female,53-57,TX,TX-27,2-year,1132.1474680800488,Did not vote,0.1210020490136277,136.99216342327662,356.9451467022084,0.3253733534406444,57
187109,Hispanic,Male,48-52,TX,TX-15,Post-grad,576.6234704600239,Democratic,0.4476276400939371,258.11260330479655,294.27789631742957,0.4946567258662213,51
311608,Black,Female,73-77,NY,NY-9,No HS,1737.7591,Democratic,0.667665918453485,1160.2425255524015,555.3230120131551,0.3617324003700916,74
12425,White,Female,18-22,PA,PA-5,Some college,8701.025500000003,Republican,0.1358564997229291,1182.09086842995,1546.3973883988403,0.1732665374364394,21
80420,White,Male,28-32,MS,MS-3,Some college,2546.658499999999,Republican,0.6363605803406769,1620.5930809895171,1296.3874876964069,0.4576494374350565,32
345208,White,Female,78-82,IL,IL-12,HS grad,4647.8031,Did not vote,0.1136885643799756,528.4020619598004,1072.3360854854766,0.2548245984183652,79
306853,White,Male,68-72,PA,PA-5,No HS,569.959,Democratic,0.55463896644837,316.1214706779465,174.1068235379137,0.3574522233379206,72
137141,White,Male,38-42,OH,OH-15,Some college,3489.4893330967616,Republican,0.3287306272878584,1147.1020173831894,1155.538003154696,0.328338229256378,42
200204,Hispanic,Female,53-57,CA,CA-48,HS grad,1723.6358748969935,Democratic,0.53456481303303,921.3950892013344,617.1121217105899,0.3975402975877623,56
80069,White,Male,28-32,OK,OK-1,Post-grad,1420.5,Did not vote,0.1358394086116704,192.95987993287784,524.536958740771,0.3346686902798302,28
52470,White,Male,23-27,WA,WA-8,Some college,2069.045400000001,Republican,0.3037398491039138,628.4515375851472,747.3959407485447,0.3531038800986585,27
141761,Black,Female,43-47,PA,PA-2,Post-grad,1225.7878999999998,Did not vote,0.1144602981401282,140.30404849056163,427.1706420005149,0.3496881018940334,44
107055,White,Male,33-37,MT,MT-1,4-year,4163.507399999999,Democratic,0.5218521269589134,2172.7351922991747,1909.3233383513063,0.4456450293935346,33
186630,Hispanic,Male,48-52,OK,OK-3,No HS,849.5776999999998,Did not vote,0.6879732231980534,584.4867086261887,862.3642130436026,0.999999507844565,51
23442,White,Male,18-22,MN,MN-2,HS grad,6058.213999999998,Democratic,0.448466493323406,2716.905988382764,2127.7789733280324,0.3227427576335292,20
364588,Hispanic,Female,83+,CO,CO-2,Post-grad,26.0,Democratic,0.8078798675952864,21.004876557477445,16.844540445917037,0.7196524857382278,93
370440,White,Female,83+,VA,VA-2,Post-grad,732.5916,Democratic,0.3812699227563863,279.31514274397745,249.4150903049347,0.3836038815257724,99
229500,Hispanic,Female,58-62,NY,NY-6,No HS,1167.9332,Did not vote,0.2743988771769142,320.47955869764036,871.8093154310907,0.7501853866481927,61
167542,Asian,Female,48-52,MD,MD-3,Post-grad,1016.0105,Did not vote,0.1223898694127901,124.34939241702364,365.2089800496414,0.35077365160765,49
92883,White,Female,33-37,NC,NC-7,4-year,3754.078024695864,Did not vote,0.1349207629126884,506.5030711257242,839.8343595663222,0.2196430565725606,34
273315,Hispanic,Male,63-67,TX,TX-33,Some college,423.1975808587298,Did not vote,0.122804327370158,51.97049426203439,96.34692224615006,0.2746507910301549,66
222566,White,Male,53-57,FL,FL-14,Some college,2654.31158023298,Republican,0.5115576023022351,1357.83326774704,1619.2075977682186,0.6004914624869716,53
49894,White,Male,23-27,CA,CA-1,2-year,1049.688698715192,Democratic,0.4664488165789515,489.62605129200085,647.976257608466,0.4913591134474009,26
319670,White,Female,73-77,LA,LA-1,HS grad,4702.442500000001,Democratic,0.194701349914431,915.571902644992,412.69098131381656,0.0995759742434204,76
278271,White,Male,63-67,WV,WV-2,4-year,2995.863700000001,Republican,0.5559727335159047,1665.6185305300728,1731.3979451585287,0.6122590513370596,65
345157,White,Female,78-82,FL,FL-11,HS grad,5270.8328273771,Republican,0.5927490991088133,3124.2814099809357,2966.2333663952995,0.6023096309299198,78
237010,White,Female,58-62,GA,GA-14,Some college,4691.939899999997,Did not vote,0.1054794353492623,494.9031713446739,1092.880280989678,0.2403518132441994,60
195961,Asian,Female,53-57,CA,CA-23,Post-grad,180.3358459944422,Democratic,0.6255089205880762,112.80168037132108,83.67644562118286,0.4994552396528054,53
125565,Black,Male,38-42,AL,AL-6,2-year,693.2183000000001,Did not vote,0.214195853501332,148.4844854312425,291.1707818654036,0.4036950740672994,41
332841,White,Male,73-77,IN,IN-3,HS grad,4439.541600000002,Republican,0.6771647927760275,3006.301267584555,2098.3950475919187,0.5938149731906973,76
293575,White,Female,68-72,VT,VT-1,Post-grad,4686.0,Democratic,0.7539562768468621,3533.0391133043954,2866.434917247296,0.6934982749866543,68
10881,White,Female,18-22,CA,CA-15,HS grad,1225.655961406224,Did not vote,0.3013906417583292,369.40123678314376,1093.736606146333,0.6723922001715134,21
111131,Asian,Female,38-42,CA,CA-36,Some college,236.05150463062537,Did not vote,0.3921506721086894,92.56775619316716,165.4220862598354,0.668875787055303,41
270534,Black,Male,63-67,IN,IN-1,Some college,574.1057,Did not vote,0.0602289783013747,34.57779974799557,118.82051351661526,0.2573882976132825,64
370639,White,Female,83+,KY,KY-3,Some college,1795.1652000000008,Democratic,0.5387141299911853,967.0808589084526,661.8507574375677,0.4284820044084418,88
43421,Black,Male,23-27,TX,TX-31,Some college,1470.6677880713908,Democratic,0.2779713071892364,408.80344749130745,379.54214799840224,0.2497753390852839,25
192437,White,Male,48-52,TX,TX-10,4-year,3951.41440149836,Did not vote,0.0694134141083876,274.2811641650523,836.7440534187587,0.2048673963106824,48
113495,Black,Female,38-42,PA,PA-2,Post-grad,1374.6041,Did not vote,0.1169981634320376,160.82615514614906,489.65238482677466,0.3551792848870723,41
358384,White,Male,78-82,FL,FL-16,Some college,3032.238892597401,Republican,0.6705399030450522,2033.2371730516977,2218.0436021124337,0.732032144465643,82
282911,Black,Female,68-72,CA,CA-44,4-year,442.75994583291646,Democratic,0.906080522976226,401.17616327321446,309.69976694422013,0.8004665480539822,72
279828,White,Male,63-67,NE,NE-3,Some college,4627.545400000002,Republican,0.5895316583812406,2728.0845138964823,2996.2653775827307,0.6930091617308055,64
143838,Hispanic,Female,43-47,NJ,NJ-8,No HS,1094.5162000000005,Democratic,0.2887993286149564,316.09554371819354,124.36329401067596,0.0878478361385253,45
123017,White,Female,38-42,OR,OR-3,Some college,3860.0603,Democratic,0.7152686443053222,2760.9800977177956,1662.0369277784202,0.4014814898551808,41
79302,White,Male,28-32,WA,WA-2,HS grad,4591.325800000005,Democratic,0.4134103476545601,1898.1015951733532,1506.430363966222,0.2971448846002347,30
16703,Black,Male,18-22,TN,TN-5,Some college,765.8332999999998,Democratic,0.5729233797728536,438.7638025785976,238.89797082165848,0.2890944086367215,20
293414,White,Female,68-72,NH,NH-2,Post-grad,3685.5508999999984,Republican,0.3160065174667859,1164.658104855578,1015.976953634884,0.289999122576743,69
272420,Hispanic,Male,63-67,RI,RI-1,No HS,456.9693,Did not vote,0.1709403876155391,78.11450927040157,184.0522735145373,0.5654430575978582,63
382137,White,Male,83+,SC,SC-5,Some college,957.2160000000002,Republican,0.7199199320579693,689.1188776848013,704.1421895002234,0.7916893240218058,95
381366,White,Male,83+,AR,AR-4,Post-grad,913.0355000000004,Republican,0.6791172998484959,620.0582034258216,680.556374964528,0.7728456455593232,83
178100,White,Female,48-52,NV,NV-1,4-year,2134.7547999999997,Republican,0.3654892405856051,780.2299106884753,1025.7709260824977,0.4520000804391321,51
251591,White,Male,58-62,TX,TX-9,Some college,2250.9694276642285,Republican,0.5645316537647725,1270.7434935732306,742.7472383508635,0.3602348266496142,60
338246,Black,Female,78-82,MO,MO-6,Post-grad,4.741783525899074,Did not vote,0.0403835852984759,0.1914902194850535,0.8085892764711208,0.2246992941918523,81
291709,White,Female,68-72,NY,NY-23,2-year,3431.4685999999974,Republican,0.4108299035882111,1409.7499141039727,1463.4367397387553,0.5035755069775513,71
72357,Hispanic,Male,28-32,CA,CA-10,HS grad,975.7705677281432,Democratic,0.6070266082853223,592.3186981926581,288.1428581414214,0.2632662883736705,31
136637,White,Male,38-42,NC,NC-11,Post-grad,2163.6321624992556,Democratic,0.6501961577208211,1406.785318778207,1182.7315582158349,0.5503879830885154,39
36975,White,Female,23-27,FL,FL-13,HS grad,2579.2385972885077,Did not vote,0.3487921140730434,899.6180830470496,1891.457684933698,0.6186939310994841,23
345674,White,Female,78-82,KY,KY-5,No HS,2926.0715999999993,Did not vote,0.4347926159300909,1272.2343253627462,1606.4698390382046,0.5954407505879832,79
193712,White,Male,48-52,PA,PA-16,Post-grad,2185.9296,Republican,0.5048351699374846,1103.5341410873775,1120.6055016268044,0.4977632883667076,49
65848,White,Female,28-32,MO,MO-3,Post-grad,3438.542245017579,Republican,0.3312217276240243,1138.9199029029137,1199.9063810492985,0.3125406692776143,31
221245,White,Male,53-57,CO,CO-4,HS grad,3419.2970999999975,Republican,0.5690718772589852,1945.8258196032027,2119.567786080232,0.6097056605257993,55
199039,Black,Female,53-57,MA,MA-5,Some college,260.8843,Did not vote,0.3187561587111296,83.15847733604195,103.55651198482748,0.4123301404511011,53
107370,White,Male,33-37,FL,FL-6,HS grad,4610.941328134141,Republican,0.4151451244442646,1914.209811473451,1747.1173181305326,0.3408254779957621,37
32102,Hispanic,Female,23-27,OK,OK-5,Some college,1228.0181000000002,Democratic,0.3808001183441032,467.6294378087009,250.26571440323735,0.194526659036697,26
221230,White,Male,53-57,CA,CA-46,HS grad,1443.59236945651,Did not vote,0.1527569033144556,220.51870000655407,591.3333490614029,0.4414513907768365,57
164095,White,Male,43-47,IN,IN-9,HS grad,6640.384000000005,Republican,0.4731536519909184,3141.921940222065,2555.5339493391953,0.3789660010997838,43
255039,Black,Female,63-67,FL,FL-20,HS grad,2517.16475565416,Democratic,0.7950902415263212,2001.3731335346097,1019.5248241527,0.5132790832269263,65
164089,White,Male,43-47,IN,IN-3,HS grad,6091.114400000002,Did not vote,0.1646849728870447,1003.115009815888,3062.7011986475018,0.4906126671129318,46
292039,White,Female,68-72,MA,MA-4,4-year,3728.677199999998,Democratic,0.8207978426242276,3060.490201602144,2443.8298048685538,0.7000389788787188,71
177863,White,Female,48-52,CA,CA-19,4-year,3029.522997424406,Democratic,0.5994389202312472,1816.0139943918175,1489.9804453330971,0.4791655666274632,52
178530,White,Female,48-52,NJ,NJ-8,HS grad,773.1546000000001,Democratic,0.2625599920921282,202.99946566199256,106.81409504139395,0.1178045039776639,50
302260,Native American,Male,68-72,KS,KS-1,Post-grad,15.3093,Democratic,0.4077883823253191,6.242954681533008,2.697602883958589,0.180810457419832,71
121676,White,Female,38-42,NY,NY-20,HS grad,2704.420000000001,Did not vote,0.2886391687048439,780.6015406287543,1850.7106529254277,0.6008466889924379,40
37433,White,Female,23-27,FL,FL-9,No HS,737.3556481358588,Did not vote,0.5049015248700897,372.2919911153684,751.031445200854,0.8255543829857921,25
11026,White,Female,18-22,KY,KY-6,HS grad,6984.797699999995,Did not vote,0.452254615892858,3158.9070009028155,5041.04967066499,0.6544746380352561,18
250173,White,Male,58-62,NY,NY-20,HS grad,5922.046200000006,Democratic,0.4880421086215422,2890.207914802194,1450.2209818016795,0.2622382057149678,58
200246,Hispanic,Female,53-57,FL,FL-26,HS grad,4091.602998946776,Democratic,0.463309005848934,1895.6765177705477,1087.810925228376,0.2686630118334953,55
235093,White,Female,58-62,TX,TX-26,2-year,1523.7982237828369,Did not vote,0.1253159638899663,190.9562431871648,288.0536855037176,0.1853383211259505,62
64396,White,Female,28-32,CO,CO-2,4-year,7849.951200000001,Democratic,0.7185975040654307,5640.955339355433,4436.919061257149,0.5497906399774024,30
38045,White,Female,23-27,NY,NY-3,Post-grad,1947.6418000000008,Democratic,0.711636390455629,1386.0127804525046,941.2621950957648,0.4497850551745911,23
5696,Hispanic,Female,18-22,CT,CT-3,No HS,489.5931000000001,Did not vote,0.6182003027822104,302.6666026600811,539.2630797091444,0.8612103108331661,18
106890,White,Male,33-37,CA,CA-50,4-year,6418.111653052862,Did not vote,0.0633762726052285,406.7559937346721,1657.936939665805,0.2414360406125159,33
192146,White,Male,48-52,CA,CA-7,4-year,2118.101820832352,Republican,0.4462226853772889,945.1450823943374,763.319197345142,0.3596609496605624,50
120733,White,Female,38-42,MN,MN-1,2-year,4041.5848000000024,Republican,0.4245406562280069,1715.8170631931391,1587.6399126187484,0.3807743395392805,41
135317,White,Male,38-42,MO,MO-2,4-year,6539.854243637071,Republican,0.3490594072784128,2282.797645971169,2036.1588055643551,0.3040352343429696,41
