draw,party,share
69,M: Moderaterne,0.08975612741925301
69,I: Liberal Alliance,0.07295191518910632
69,Æ: Danmarksdemokraterne,0.06306622192318524
69,Other,0.027885287260893368
70,Did not vote,0.042347967444354505
70,A: Socialdemokratiet,0.23294615602971686
70,Other - Left,0.1331490518771581
70,V: Venstre,0.11082929493143806
70,F: SF - Socialistisk Folkeparti,0.11166291307007606
70,Other - Right,0.10852135094324657
70,M: Moderaterne,0.09181521250634452
70,I: Liberal Alliance,0.06881617924537003
70,Æ: Danmarksdemokraterne,0.07383385990204494
70,Other,0.02607801405025781
71,Did not vote,0.047001338124181384
71,A: Socialdemokratiet,0.22638470893764143
71,Other - Left,0.15145279613226958
71,V: Venstre,0.11809167697898615
71,F: SF - Socialistisk Folkeparti,0.09541465774616531
71,Other - Right,0.1019959667421375
71,M: Moderaterne,0.10141646756295114
71,I: Liberal Alliance,0.07056139045368938
71,Æ: Danmarksdemokraterne,0.06376370578677824
71,Other,0.023917291535206733
72,Did not vote,0.0467583154664397
72,A: Socialdemokratiet,0.21972921483129965
72,Other - Left,0.13343792557521736
72,V: Venstre,0.13776771454226489
72,F: SF - Socialistisk Folkeparti,0.11153461638430708
72,Other - Right,0.09759193273105912
72,M: Moderaterne,0.09197091730641932
72,I: Liberal Alliance,0.06733133208499806
72,Æ: Danmarksdemokraterne,0.06518405951335483
72,Other,0.028693971564645784
73,Did not vote,0.041908097886011866
73,A: Socialdemokratiet,0.23516687938249028
73,Other - Left,0.13480737320733518
73,V: Venstre,0.13915446245774482
73,F: SF - Socialistisk Folkeparti,0.10037501456803523
73,Other - Right,0.0949471340985701
73,M: Moderaterne,0.09104515652379674
73,I: Liberal Alliance,0.0703615426147764
73,Æ: Danmarksdemokraterne,0.06377902547589434
73,Other,0.02845531378535331
74,Did not vote,0.038661283641064824
74,A: Socialdemokratiet,0.2467976669228005
74,Other - Left,0.14403007465937637
74,V: Venstre,0.12330436916345026
74,F: SF - Socialistisk Folkeparti,0.09513205399553173
74,Other - Right,0.10072890253149513
74,M: Moderaterne,0.09604357425187483
74,I: Liberal Alliance,0.06517151935000924
74,Æ: Danmarksdemokraterne,0.05893251271397652
74,Other,0.031198042770426343
75,Did not vote,0.046094182462
75,A: Socialdemokratiet,0.24018945158488
75,Other - Left,0.14604989567680904
75,V: Venstre,0.13696415804589698
75,F: SF - Socialistisk Folkeparti,0.08132995632723126
75,Other - Right,0.11054830515067202
75,M: Moderaterne,0.08964589120344571
75,I: Liberal Alliance,0.06373544665446755
75,Æ: Danmarksdemokraterne,0.061366085946285946
75,Other,0.024076626948319475
76,Did not vote,0.04155472393634521
76,A: Socialdemokratiet,0.24223115316906127
76,Other - Left,0.13744897909750736
76,V: Venstre,0.11873148004838546
76,F: SF - Socialistisk Folkeparti,0.10874393664041342
76,Other - Right,0.10117623010077925
76,M: Moderaterne,0.09166266522278514
76,I: Liberal Alliance,0.06891685150183043
76,Æ: Danmarksdemokraterne,0.06252783003736515
76,Other,0.027006150245533347
77,Did not vote,0.04399624977437364
77,A: Socialdemokratiet,0.24868855389517308
77,Other - Left,0.12353419215766634
77,V: Venstre,0.1286004936365424
77,F: SF - Socialistisk Folkeparti,0.09541191915400808
77,Other - Right,0.08916939784294395
77,M: Moderaterne,0.10219717290381355
77,I: Liberal Alliance,0.07283387450976442
77,Æ: Danmarksdemokraterne,0.06878260906961992
77,Other,0.026785537056100893
78,Did not vote,0.04136017337012895
78,A: Socialdemokratiet,0.23650289369611593
78,Other - Left,0.13189630207854167
78,V: Venstre,0.12431911732233882
78,F: SF - Socialistisk Folkeparti,0.09162837218452669
78,Other - Right,0.0971815466594468
78,M: Moderaterne,0.11326090641199292
78,I: Liberal Alliance,0.06928490395902095
78,Æ: Danmarksdemokraterne,0.06285193673514597
78,Other,0.03171384758274531
79,Did not vote,0.046658884281275195
79,A: Socialdemokratiet,0.2406513432687294
79,Other - Left,0.11769619039965183
79,V: Venstre,0.12261257523813104
79,F: SF - Socialistisk Folkeparti,0.10156858299219197
79,Other - Right,0.10569931874132349
79,M: Moderaterne,0.10545579830220425
79,I: Liberal Alliance,0.07458152344743577
79,Æ: Danmarksdemokraterne,0.05780342635119351
79,Other,0.027272356977868884
80,Did not vote,0.03493176567356871
80,A: Socialdemokratiet,0.22317971577057413
80,Other - Left,0.14079027272213343
80,V: Venstre,0.11469304818233278
80,F: SF - Socialistisk Folkeparti,0.10675709070204216
80,Other - Right,0.09920526965799277
80,M: Moderaterne,0.10533785834011972
80,I: Liberal Alliance,0.07753418601160153
80,Æ: Danmarksdemokraterne,0.07096029397315048
80,Other,0.02661049896648915
81,Did not vote,0.04384630051016155
81,A: Socialdemokratiet,0.2270445138010872
81,Other - Left,0.13525946596871408
81,V: Venstre,0.12213010466131086
81,F: SF - Socialistisk Folkeparti,0.11237007926888178
81,Other - Right,0.10273302728442463
81,M: Moderaterne,0.10561554151098788
81,I: Liberal Alliance,0.06990287463643312
81,Æ: Danmarksdemokraterne,0.05909969237702462
81,Other,0.021998399980979598
82,Did not vote,0.042847572933957266
82,A: Socialdemokratiet,0.23928618609051006
82,Other - Left,0.13038311968562863
82,V: Venstre,0.11117262369401962
82,F: SF - Socialistisk Folkeparti,0.10576521901558697
82,Other - Right,0.09693173970562417
82,M: Moderaterne,0.10044530038358658
82,I: Liberal Alliance,0.069903372642243
82,Æ: Danmarksdemokraterne,0.07796987137331736
82,Other,0.025294994475529933
83,Did not vote,0.03695165710859177
83,A: Socialdemokratiet,0.23170122971320464
83,Other - Left,0.13237258553856343
83,V: Venstre,0.1231699521435961
83,F: SF - Socialistisk Folkeparti,0.09906790643474984
83,Other - Right,0.10706264823206114
83,M: Moderaterne,0.0960549473959126
83,I: Liberal Alliance,0.07512808364054668
83,Æ: Danmarksdemokraterne,0.06392468795335474
83,Other,0.03456630183942534
84,Did not vote,0.039101446540326816
84,A: Socialdemokratiet,0.23458825353009544
84,Other - Left,0.13734917731665547
84,V: Venstre,0.13131339789149313
84,F: SF - Socialistisk Folkeparti,0.10254879894971382
84,Other - Right,0.0865759153001406
84,M: Moderaterne,0.10659927954627996
84,I: Liberal Alliance,0.07574707763942429
84,Æ: Danmarksdemokraterne,0.06144900033218227
84,Other,0.024727652953695434
85,Did not vote,0.045665204637734144
85,A: Socialdemokratiet,0.22091138725162696
85,Other - Left,0.12604832743710553
85,V: Venstre,0.12277181053169099
85,F: SF - Socialistisk Folkeparti,0.11090025019438296
85,Other - Right,0.10115494491582575
85,M: Moderaterne,0.1137394199295478
85,I: Liberal Alliance,0.06718412829364709
85,Æ: Danmarksdemokraterne,0.06085640181067575
85,Other,0.030768124997768913
86,Did not vote,0.040415494585496405
86,A: Socialdemokratiet,0.22946835550328223
86,Other - Left,0.13630059153177373
86,V: Venstre,0.13800785054292042
86,F: SF - Socialistisk Folkeparti,0.09236151204734343
86,Other - Right,0.11101492913877362
86,M: Moderaterne,0.09038048465706768
86,I: Liberal Alliance,0.06980762218587684
86,Æ: Danmarksdemokraterne,0.06571242890624295
86,Other,0.02653073090122652
87,Did not vote,0.04395782609448438
87,A: Socialdemokratiet,0.2377674324002098
87,Other - Left,0.13286305958730243
87,V: Venstre,0.1250042038216282
87,F: SF - Socialistisk Folkeparti,0.09044355114019485
87,Other - Right,0.08872339424546792
87,M: Moderaterne,0.10614313504154743
87,I: Liberal Alliance,0.0723682813352011
87,Æ: Danmarksdemokraterne,0.07107259807025364
87,Other,0.03165651826371508
88,Did not vote,0.0478844336382202
88,A: Socialdemokratiet,0.23472870198781545
88,Other - Left,0.14272181599441802
88,V: Venstre,0.11508402920529842
88,F: SF - Socialistisk Folkeparti,0.10300101302300177
88,Other - Right,0.11055203033996046
88,M: Moderaterne,0.09702418964278803
88,I: Liberal Alliance,0.06821301949382695
88,Æ: Danmarksdemokraterne,0.060453169801207865
88,Other,0.020337596873470174
89,Did not vote,0.04083858733018752
89,A: Socialdemokratiet,0.21967052527740474
89,Other - Left,0.13101391134291782
89,V: Venstre,0.12547187814800598
89,F: SF - Socialistisk Folkeparti,0.10548004417443253
89,Other - Right,0.13181765031308182
89,M: Moderaterne,0.08870019388129094
89,I: Liberal Alliance,0.0713652881292711
89,Æ: Danmarksdemokraterne,0.06303643410971038
89,Other,0.022605487293704866
90,Did not vote,0.04236103207214639
90,A: Socialdemokratiet,0.25430543940633765
90,Other - Left,0.13918889869374998
90,V: Venstre,0.11493337348792909
90,F: SF - Socialistisk Folkeparti,0.10462185767202445
90,Other - Right,0.10293991853244916
90,M: Moderaterne,0.0891168998511898
90,I: Liberal Alliance,0.06326566220657719
90,Æ: Danmarksdemokraterne,0.06399037365543367
90,Other,0.025276544422170016
91,Did not vote,0.045081595564185756
91,A: Socialdemokratiet,0.2374592885673736
91,Other - Left,0.13587357633544633
91,V: Venstre,0.1141778166680487
91,F: SF - Socialistisk Folkeparti,0.11154217670760422
91,Other - Right,0.1038133822610691
91,M: Moderaterne,0.08080589025467765
91,I: Liberal Alliance,0.07574712944662927
91,Æ: Danmarksdemokraterne,0.06319453021437037
91,Other,0.03230461398060202
92,Did not vote,0.042844416521901324
92,A: Socialdemokratiet,0.23557033382538695
92,Other - Left,0.1220848843918168
92,V: Venstre,0.12380561716375839
92,F: SF - Socialistisk Folkeparti,0.08837103114074933
92,Other - Right,0.10199594688044761
92,M: Moderaterne,0.1168386585030112
92,I: Liberal Alliance,0.06479465303739335
92,Æ: Danmarksdemokraterne,0.06888119875593714
92,Other,0.034813259779601785
93,Did not vote,0.043351530131196275
93,A: Socialdemokratiet,0.21067163331839758
93,Other - Left,0.15024736704422262
93,V: Venstre,0.13714178794905676
93,F: SF - Socialistisk Folkeparti,0.11791374546374304
93,Other - Right,0.07521962101012616
93,M: Moderaterne,0.08650374079901832
93,I: Liberal Alliance,0.08194302126592813
93,Æ: Danmarksdemokraterne,0.07219532867734339
93,Other,0.02481222434097515
94,Did not vote,0.041492897090708754
94,A: Socialdemokratiet,0.2280223395032611
94,Other - Left,0.13553844290960723
94,V: Venstre,0.13039133578847686
94,F: SF - Socialistisk Folkeparti,0.09407117607441987
94,Other - Right,0.09764875757034841
94,M: Moderaterne,0.09476909601781931
94,I: Liberal Alliance,0.08463043312037005
94,Æ: Danmarksdemokraterne,0.06659911386797782
94,Other,0.02683640805701647
95,Did not vote,0.04162847349497834
95,A: Socialdemokratiet,0.2344237168539077
95,Other - Left,0.13633297471593295
95,V: Venstre,0.12695724257960167
95,F: SF - Socialistisk Folkeparti,0.09439086930759459
95,Other - Right,0.09360230005069528
95,M: Moderaterne,0.1028476442019032
95,I: Liberal Alliance,0.07221897396243442
95,Æ: Danmarksdemokraterne,0.07220703101252121
95,Other,0.025390773820436027
96,Did not vote,0.04438927617548655
96,A: Socialdemokratiet,0.2421817562429951
96,Other - Left,0.15241329836609033
96,V: Venstre,0.11983055944869436
96,F: SF - Socialistisk Folkeparti,0.08339272803361925
96,Other - Right,0.1073915128956265
96,M: Moderaterne,0.0738325373495945
96,I: Liberal Alliance,0.07919171646457358
96,Æ: Danmarksdemokraterne,0.07265124492227959
96,Other,0.02472537010104529
97,Did not vote,0.042759467673638196
97,A: Socialdemokratiet,0.2391902859900721
97,Other - Left,0.13048009872981672
97,V: Venstre,0.13398606685734896
97,F: SF - Socialistisk Folkeparti,0.09527198704513522
97,Other - Right,0.1009574917205628
97,M: Moderaterne,0.09890770248707692
97,I: Liberal Alliance,0.061236372651212526
97,Æ: Danmarksdemokraterne,0.06827416602353868
97,Other,0.028936360821605448
98,Did not vote,0.04468438424114206
98,A: Socialdemokratiet,0.24219813812146956
98,Other - Left,0.14571849087307115
98,V: Venstre,0.1324369191334171
98,F: SF - Socialistisk Folkeparti,0.1018637331228227
98,Other - Right,0.09579811387079093
98,M: Moderaterne,0.07680517051724571
98,I: Liberal Alliance,0.07970100010413358
98,Æ: Danmarksdemokraterne,0.05923418210736796
98,Other,0.02155986790854615
99,Did not vote,0.04470268576489178
99,A: Socialdemokratiet,0.21439299030292652
99,Other - Left,0.14536108335480466
99,V: Venstre,0.13700416284117997
99,F: SF - Socialistisk Folkeparti,0.09988433438231763
99,Other - Right,0.10603686620591495
99,M: Moderaterne,0.09296079413764594
99,I: Liberal Alliance,0.06318108806870716
99,Æ: Danmarksdemokraterne,0.06936309689732112
99,Other,0.027112898044295616
100,Did not vote,0.04169095349977593
100,A: Socialdemokratiet,0.260798524362598
100,Other - Left,0.12998559779448585
100,V: Venstre,0.1117134223906782
100,F: SF - Socialistisk Folkeparti,0.12496013221815937
100,Other - Right,0.10337395559460681
100,M: Moderaterne,0.083919717608404
100,I: Liberal Alliance,0.06093970691670071
100,Æ: Danmarksdemokraterne,0.06062811149256857
100,Other,0.021989878122031375
101,Did not vote,0.04192854187174176
101,A: Socialdemokratiet,0.23490731363442258
101,Other - Left,0.13028381286774487
101,V: Venstre,0.1330861695487779
101,F: SF - Socialistisk Folkeparti,0.09623091786989113
101,Other - Right,0.1104467513929117
101,M: Moderaterne,0.08784320772401072
101,I: Liberal Alliance,0.06100952682292223
101,Æ: Danmarksdemokraterne,0.07745290512518306
101,Other,0.02681085314239828
102,Did not vote,0.045304179585879525
102,A: Socialdemokratiet,0.2531438924090484
102,Other - Left,0.12611506354043078
102,V: Venstre,0.13157520618537413
102,F: SF - Socialistisk Folkeparti,0.0948265865967256
102,Other - Right,0.09344663879144258
102,M: Moderaterne,0.09124376958597531
102,I: Liberal Alliance,0.07969481721049039
102,Æ: Danmarksdemokraterne,0.05807062196336366
102,Other,0.026579224131277317
103,Did not vote,0.051993206235854385
103,A: Socialdemokratiet,0.24491536468436756
103,Other - Left,0.11170982246320241
103,V: Venstre,0.12260116743030092
103,F: SF - Socialistisk Folkeparti,0.11774467371903563
103,Other - Right,0.10396304134782615
103,M: Moderaterne,0.09247673941448922
103,I: Liberal Alliance,0.07462892109571248
103,Æ: Danmarksdemokraterne,0.05487818564728994
103,Other,0.02508887796192673
104,Did not vote,0.04219460632610333
104,A: Socialdemokratiet,0.23141770496315148
104,Other - Left,0.14224654598117203
104,V: Venstre,0.1417061485927004
104,F: SF - Socialistisk Folkeparti,0.0860990745128993
104,Other - Right,0.08795891470472944
104,M: Moderaterne,0.10197064753650414
104,I: Liberal Alliance,0.07763885232623602
104,Æ: Danmarksdemokraterne,0.06517889412346124
104,Other,0.023588610933049047
105,Did not vote,0.04301779816200514
105,A: Socialdemokratiet,0.2353386356511439
105,Other - Left,0.14706679255640767
105,V: Venstre,0.1285058663131426
105,F: SF - Socialistisk Folkeparti,0.09183110086129417
105,Other - Right,0.09506174739711921
105,M: Moderaterne,0.09880521849340014
105,I: Liberal Alliance,0.08843036430921222
105,Æ: Danmarksdemokraterne,0.050229866024913826
105,Other,0.021712610231363682
106,Did not vote,0.04857472655688408
106,A: Socialdemokratiet,0.2377745363827947
106,Other - Left,0.13644598640204678
106,V: Venstre,0.12374770824648598
106,F: SF - Socialistisk Folkeparti,0.11135036447854074
106,Other - Right,0.09604830854383857
106,M: Moderaterne,0.0802051245816116
106,I: Liberal Alliance,0.07622077477692585
106,Æ: Danmarksdemokraterne,0.06381322815820076
106,Other,0.025819241872676417
107,Did not vote,0.04172179172551497
107,A: Socialdemokratiet,0.23272327586495292
107,Other - Left,0.1469079924828828
107,V: Venstre,0.12328720741660118
107,F: SF - Socialistisk Folkeparti,0.09941351512096608
107,Other - Right,0.09063472153087623
107,M: Moderaterne,0.10342198910917476
107,I: Liberal Alliance,0.07103234654632008
107,Æ: Danmarksdemokraterne,0.06895946808771412
107,Other,0.02189769211500256
108,Did not vote,0.046207288464185904
108,A: Socialdemokratiet,0.21805855127230447
108,Other - Left,0.13403740500909891
108,V: Venstre,0.11861619399933315
108,F: SF - Socialistisk Folkeparti,0.11041359979638495
108,Other - Right,0.09567263677023126
108,M: Moderaterne,0.1058258882329348
108,I: Liberal Alliance,0.07155569317748962
108,Æ: Danmarksdemokraterne,0.07539223544026478
108,Other,0.024220507837778283
109,Did not vote,0.046380913821009694
109,A: Socialdemokratiet,0.22072438343864922
109,Other - Left,0.12284265111895959
109,V: Venstre,0.12629737549664005
109,F: SF - Socialistisk Folkeparti,0.14166518827702795
109,Other - Right,0.09509194188764379
109,M: Moderaterne,0.09662783258849916
109,I: Liberal Alliance,0.06356566460713686
109,Æ: Danmarksdemokraterne,0.06271075956902486
109,Other,0.02409328919541583
110,Did not vote,0.03943049358240689
110,A: Socialdemokratiet,0.2368203537783941
110,Other - Left,0.11801254142061168
110,V: Venstre,0.12823470668048315
110,F: SF - Socialistisk Folkeparti,0.1083979647788836
110,Other - Right,0.09501005214423634
110,M: Moderaterne,0.0968830218849268
110,I: Liberal Alliance,0.07150453828501553
110,Æ: Danmarksdemokraterne,0.07713782997027786
110,Other,0.028568497474767855
111,Did not vote,0.04284860374896612
111,A: Socialdemokratiet,0.21895568760002795
111,Other - Left,0.1386899826733591
111,V: Venstre,0.11854520949067043
111,F: SF - Socialistisk Folkeparti,0.09553130243919399
111,Other - Right,0.10413914894383655
111,M: Moderaterne,0.10502518074557786
111,I: Liberal Alliance,0.07942319232334079
111,Æ: Danmarksdemokraterne,0.06977691302293773
111,Other,0.027064779012098306
112,Did not vote,0.048117460678651615
112,A: Socialdemokratiet,0.23777525925176332
112,Other - Left,0.12177097349665053
112,V: Venstre,0.12565939796323172
112,F: SF - Socialistisk Folkeparti,0.11223025424796307
112,Other - Right,0.10438581712765517
112,M: Moderaterne,0.08555430249965311
112,I: Liberal Alliance,0.07192675951780163
112,Æ: Danmarksdemokraterne,0.07184730873972688
112,Other,0.020732466476909826
113,Did not vote,0.04077726680460691
113,A: Socialdemokratiet,0.2364006021301289
113,Other - Left,0.14907494796289167
113,V: Venstre,0.1256601962924189
113,F: SF - Socialistisk Folkeparti,0.09851219698945494
113,Other - Right,0.09572654991109655
113,M: Moderaterne,0.10050336108690162
113,I: Liberal Alliance,0.0653761799906873
113,Æ: Danmarksdemokraterne,0.06410134053445486
113,Other,0.023867358297365797
114,Did not vote,0.04587911800678678
114,A: Socialdemokratiet,0.2203477887458122
114,Other - Left,0.14197510698225446
114,V: Venstre,0.12266367589399331
114,F: SF - Socialistisk Folkeparti,0.1087602939618741
114,Other - Right,0.10314517694670557
114,M: Moderaterne,0.09012810328598295
114,I: Liberal Alliance,0.06757395775540462
114,Æ: Danmarksdemokraterne,0.07255077125271239
114,Other,0.026976007168476947
115,Did not vote,0.04122795055158468
115,A: Socialdemokratiet,0.2490527463432618
115,Other - Left,0.12397668898660566
115,V: Venstre,0.11839751356918564
115,F: SF - Socialistisk Folkeparti,0.10132933953904308
115,Other - Right,0.10167885565879062
115,M: Moderaterne,0.1094690279630847
115,I: Liberal Alliance,0.07043310085524018
115,Æ: Danmarksdemokraterne,0.05144780093696536
115,Other,0.03298697559624413
116,Did not vote,0.0425743526026388
116,A: Socialdemokratiet,0.2238890909597746
116,Other - Left,0.13514012193730002
116,V: Venstre,0.12901377311870976
116,F: SF - Socialistisk Folkeparti,0.09364380394042543
116,Other - Right,0.10967030008250436
116,M: Moderaterne,0.10708379946562167
116,I: Liberal Alliance,0.07409820594616771
116,Æ: Danmarksdemokraterne,0.06427067206030711
116,Other,0.020615879886556644
117,Did not vote,0.043959498181053054
117,A: Socialdemokratiet,0.24064088684006474
117,Other - Left,0.12447793906795378
117,V: Venstre,0.12513332810870656
117,F: SF - Socialistisk Folkeparti,0.08900409796974773
117,Other - Right,0.09414034700586005
117,M: Moderaterne,0.11431637109510986
117,I: Liberal Alliance,0.0741052531267552
117,Æ: Danmarksdemokraterne,0.06721975076101334
117,Other,0.027002527843740413
118,Did not vote,0.040188217297445136
118,A: Socialdemokratiet,0.2284296939239977
118,Other - Left,0.1277752311042102
118,V: Venstre,0.1363716014227694
118,F: SF - Socialistisk Folkeparti,0.10073881904638418
118,Other - Right,0.10680064920809615
118,M: Moderaterne,0.09690091818852697
118,I: Liberal Alliance,0.06700582756828172
118,Æ: Danmarksdemokraterne,0.05925750668068398
118,Other,0.03653153555961281
119,Did not vote,0.04164243550792415
119,A: Socialdemokratiet,0.271111111622367
119,Other - Left,0.13114735485795398
119,V: Venstre,0.12876807217619587
119,F: SF - Socialistisk Folkeparti,0.10188229067554351
119,Other - Right,0.08578809963893438
119,M: Moderaterne,0.08795271080513407
119,I: Liberal Alliance,0.0593652512782968
119,Æ: Danmarksdemokraterne,0.0652617386514439
119,Other,0.02708093478621352
120,Did not vote,0.040767352692532455
120,A: Socialdemokratiet,0.23228122759887804
120,Other - Left,0.15041233963579545
120,V: Venstre,0.1108106630677106
120,F: SF - Socialistisk Folkeparti,0.11482776020455668
120,Other - Right,0.10587287340365925
120,M: Moderaterne,0.0862079705237664
120,I: Liberal Alliance,0.07571507122030545
120,Æ: Danmarksdemokraterne,0.05567083379589153
120,Other,0.027433907856910893
121,Did not vote,0.04430350393451001
121,A: Socialdemokratiet,0.23410740276720632
121,Other - Left,0.12108147968139661
121,V: Venstre,0.1234794556806153
121,F: SF - Socialistisk Folkeparti,0.11812291082396226
121,Other - Right,0.09202458625407452
121,M: Moderaterne,0.10615482685065582
121,I: Liberal Alliance,0.07211793840387143
121,Æ: Danmarksdemokraterne,0.05891661897248814
121,Other,0.029691276631226764
122,Did not vote,0.04422938398629744
122,A: Socialdemokratiet,0.2101879585709849
122,Other - Left,0.15720092077301484
122,V: Venstre,0.11592055058509018
122,F: SF - Socialistisk Folkeparti,0.11355653095128536
122,Other - Right,0.1099571490500047
122,M: Moderaterne,0.08902651215093073
122,I: Liberal Alliance,0.06110975695475289
122,Æ: Danmarksdemokraterne,0.06744875324775802
122,Other,0.031362483729885066
123,Did not vote,0.03827293592052959
123,A: Socialdemokratiet,0.2241057251402084
123,Other - Left,0.14561253044046776
123,V: Venstre,0.10689608711810486
123,F: SF - Socialistisk Folkeparti,0.09853757936672237
123,Other - Right,0.10002813270673751
123,M: Moderaterne,0.09393853629443433
123,I: Liberal Alliance,0.07208155136407501
123,Æ: Danmarksdemokraterne,0.09283731161072861
123,Other,0.0276896100379955
124,Did not vote,0.04345722678333351
124,A: Socialdemokratiet,0.21880430379488153
124,Other - Left,0.1267076962290935
124,V: Venstre,0.14679016113376964
124,F: SF - Socialistisk Folkeparti,0.1017841739679228
124,Other - Right,0.09212855757343316
124,M: Moderaterne,0.09757347898598767
124,I: Liberal Alliance,0.08034705128240095
124,Æ: Danmarksdemokraterne,0.06802528196404682
124,Other,0.024382068285134395
125,Did not vote,0.039432200749608584
125,A: Socialdemokratiet,0.27978431945128013
125,Other - Left,0.13346704773997528
125,V: Venstre,0.13032767305355203
125,F: SF - Socialistisk Folkeparti,0.11047753379729147
125,Other - Right,0.08916872255341939
125,M: Moderaterne,0.08983564107491637
125,I: Liberal Alliance,0.057825785522656485
125,Æ: Danmarksdemokraterne,0.04769974937171948
125,Other,0.021981326685588158
126,Did not vote,0.04387131375401156
126,A: Socialdemokratiet,0.24435371098906006
126,Other - Left,0.14285807807647413
126,V: Venstre,0.1091738930715895
126,F: SF - Socialistisk Folkeparti,0.09797690228339691
126,Other - Right,0.08394700321316795
126,M: Moderaterne,0.10305639338868124
126,I: Liberal Alliance,0.08216733626109966
126,Æ: Danmarksdemokraterne,0.06580469364226679
126,Other,0.026790675320257487
127,Did not vote,0.042526857224878034
127,A: Socialdemokratiet,0.22669281780847336
127,Other - Left,0.1433330513512748
127,V: Venstre,0.10665194921222164
127,F: SF - Socialistisk Folkeparti,0.11178214958383353
127,Other - Right,0.09543512278752699
127,M: Moderaterne,0.09700135053175846
127,I: Liberal Alliance,0.08397567876410172
127,Æ: Danmarksdemokraterne,0.0702402226387638
127,Other,0.022360800097172968
128,Did not vote,0.04530377693701396
128,A: Socialdemokratiet,0.2569935162919489
128,Other - Left,0.12540303118942428
128,V: Venstre,0.11754817136257158
128,F: SF - Socialistisk Folkeparti,0.09874933959568556
128,Other - Right,0.10970460318569918
128,M: Moderaterne,0.09024475519251703
128,I: Liberal Alliance,0.07412540148167752
128,Æ: Danmarksdemokraterne,0.06010102440432909
128,Other,0.021826380359135807
129,Did not vote,0.043319705165598577
129,A: Socialdemokratiet,0.221704801666478
129,Other - Left,0.1328636083671415
129,V: Venstre,0.1216608821946142
129,F: SF - Socialistisk Folkeparti,0.09945064815254491
129,Other - Right,0.10138671649761279
129,M: Moderaterne,0.10148510127037334
129,I: Liberal Alliance,0.07702918119067373
129,Æ: Danmarksdemokraterne,0.07230125411110482
129,Other,0.02879810138386355
130,Did not vote,0.04233707623019544
130,A: Socialdemokratiet,0.22407158410304406
130,Other - Left,0.13390868109015194
130,V: Venstre,0.13025680996886424
130,F: SF - Socialistisk Folkeparti,0.09916027893550101
130,Other - Right,0.11123527888182529
130,M: Moderaterne,0.09885671880230605
130,I: Liberal Alliance,0.06633642665080174
130,Æ: Danmarksdemokraterne,0.06705216177614247
130,Other,0.02678498356117286
131,Did not vote,0.04363390773054396
131,A: Socialdemokratiet,0.2361626608316049
131,Other - Left,0.14541093764984347
131,V: Venstre,0.11652047181600253
131,F: SF - Socialistisk Folkeparti,0.10595027665222483
131,Other - Right,0.10519383004689832
131,M: Moderaterne,0.09476081498401812
131,I: Liberal Alliance,0.06710556390000215
131,Æ: Danmarksdemokraterne,0.0595800650113684
131,Other,0.025681471377497406
132,Did not vote,0.040157537601485244
132,A: Socialdemokratiet,0.24718254976144724
132,Other - Left,0.12592847258073017
132,V: Venstre,0.11268534028749985
132,F: SF - Socialistisk Folkeparti,0.10877776752536616
132,Other - Right,0.09881656251682021
132,M: Moderaterne,0.09377362388361177
132,I: Liberal Alliance,0.07511214421604338
132,Æ: Danmarksdemokraterne,0.07372223949791137
132,Other,0.023843762129091006
133,Did not vote,0.0449061366968537
133,A: Socialdemokratiet,0.21897058894079566
133,Other - Left,0.14458502385544086
133,V: Venstre,0.11406011739324186
133,F: SF - Socialistisk Folkeparti,0.1160773414252932
133,Other - Right,0.09460711224198662
133,M: Moderaterne,0.09445342945157688
133,I: Liberal Alliance,0.07133129352128711
133,Æ: Danmarksdemokraterne,0.0713410976882921
133,Other,0.029667858785238217
134,Did not vote,0.045226136974524954
134,A: Socialdemokratiet,0.22303537171344148
134,Other - Left,0.1520837221306097
134,V: Venstre,0.1357062821581754
134,F: SF - Socialistisk Folkeparti,0.09266545385861129
134,Other - Right,0.10400207338779803
134,M: Moderaterne,0.09104005224017406
134,I: Liberal Alliance,0.06549298365506669
134,Æ: Danmarksdemokraterne,0.06899214554367855
134,Other,0.021755778337925302
135,Did not vote,0.047037640348971066
135,A: Socialdemokratiet,0.20902793355260654
135,Other - Left,0.14402512682069862
135,V: Venstre,0.13284933995673318
135,F: SF - Socialistisk Folkeparti,0.10449207588124512
135,Other - Right,0.09798572887393626
135,M: Moderaterne,0.100181008070131
135,I: Liberal Alliance,0.06676990627643557
135,Æ: Danmarksdemokraterne,0.06945791874479969
135,Other,0.028173321474447306
136,Did not vote,0.04131948352056147
136,A: Socialdemokratiet,0.2655969973296923
136,Other - Left,0.12629259137164936
136,V: Venstre,0.12021888844177026
136,F: SF - Socialistisk Folkeparti,0.09623263647809778
136,Other - Right,0.0955201336101287
136,M: Moderaterne,0.09033560010828227
136,I: Liberal Alliance,0.06748582664014735
136,Æ: Danmarksdemokraterne,0.07559760511417943
136,Other,0.0214002373854991
137,Did not vote,0.04430298082009982
137,A: Socialdemokratiet,0.24326050173601346
137,Other - Left,0.13727875543741175
137,V: Venstre,0.13313553472989018
137,F: SF - Socialistisk Folkeparti,0.08863458513765671
137,Other - Right,0.08972760255016031
137,M: Moderaterne,0.10213809252659288
137,I: Liberal Alliance,0.07448865297698844
137,Æ: Danmarksdemokraterne,0.061160827445611146
137,Other,0.025872466639584563
138,Did not vote,0.04934549764917567
138,A: Socialdemokratiet,0.24765211665105247
